INCROWID,VNAME,BUNAME,SINAME,PRIORITY,STATUS,INCIDENTTYPENAME,INCIDENTCATNAME,INCIDENTTITLE,INCIDENTDETAILS,OCCUREDDATE,OCCUREDTIME,REPORTEDDATE,REPORTEDTIME,LASTUPDATEDDATE,LASTUPDATEDTIME,MONTH,QUARTER,YEAR,LNAME,LEVELNAME,ZNAME,INCIDENTID,REPORTEDBY,INCIDENTTYPENAME_DISPLAY,INCIDENTCATNAME_DISPLAY,INCIDENTCOUNT,MONTHNAME,VCODE,BUCODE,SICODE,DSRDATE
2120,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-OTHER,PR-Villagers/Neighbourhood,PR-Villagers/Neighbourhood at IRON ORE KARNATAKA site at 2021-04-12 21:45,"On 12.04.2021 at around 21:45hrs at BBH rly siding Mr.Nagaraj blocked the road & stopped the shift vehicle due to payment issue, Mr. Prabhu through on phone Call clear the issue about 22:25hrs.",2021-04-12,21:45,2024-02-21,23:46,2024-02-21,18:18,4,Q1,2021,Rly Siding Gate,Low,BBH Railway Siding,803,Console   Operator,NON-SEC-INC,PR-VILLAGERS,1,APR,VL,IOB,IOK,2021-04-12
2122,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-OTHER,PR-Villagers/Neighbourhood,PR-Villagers/Neighbourhood at IRON ORE KARNATAKA site at 2021-04-17 06:00,"On 17.04.2021 about 0600hrs,at Malapanatti, Dore Swamy blocked the road due to over time transportation, immediately informed Rural police and they visited the spot clear the loaded vehicles.",2021-04-17,06:00,2021-04-17,06:00,2024-02-21,18:25,4,Q1,2021,Malappanhatti,Low,Gate-3 Traffic,805,Console   Operator,NON-SEC-INC,PR-VILLAGERS,1,APR,VL,IOB,IOK,2021-04-17
2135,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-OTHER,PR-Villagers/Neighbourhood,PR-Villagers/Neighbourhood at IRON ORE KARNATAKA site at 2021-04-24 11:00,"On 24th Apr 2021 at around 1100hrs, at Bommenahalli, the bommenahalli Villager stopped the transportation due to lockdown Weeked curfew, immediately traffic marshal showed them COVID-19 guidelines letter Which given by Govt. of Karnataka and convinced villager clear the issue, information has been given to BMS Police.",2021-04-24,11:00,2021-04-24,11:00,2024-02-21,21:54,4,Q1,2021,Bommenahalli,Low,Gate-3 Traffic,818,Console   Operator,NON-SEC-INC,PR-VILLAGERS,1,APR,VL,IOB,IOK,2021-04-24
2149,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-OTHER,PR-Villagers/Neighbourhood,PR-Villagers/Neighbourhood at IRON ORE KARNATAKA site at 2021-05-17 12:00,"On 17th May 2021 at around 1200hrs, at Gate-3, the Megalahalli villager Mr. Obaleshappa S/O Hanumantha blocked the Gate-3 stopped the loaded canter due to his not get load, because the canter driver did not behave well to Gate-3 security, after getting the information the security ASO reached at Gate-3 convinced him and clear the issue at about 1240hrs.",2021-05-17,12:00,2021-05-17,12:00,2024-02-21,22:28,5,Q1,2021,Gate 3 BSV Junction,Medium,Mines,832,Console   Operator,NON-SEC-INC,PR-VILLAGERS,1,MAY,VL,IOB,IOK,2021-05-17
2150,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,PR - Villagers/ Neighborhood at IRON ORE KARNATAKA site at 2021-05-18 10:18,"On 18th May 2021 at around 1018hrs, at mud road (Bommenhalli Public Road) escorts vehicles owner stopped the transportation due to delay in payment, traffic marshal & Logistics team convinced him and cleared the issue.",2021-05-18,10:18,2021-05-18,10:18,2024-02-21,22:30,5,Q1,2021,Bheemsamundra Bunk,Low,Gate-3 Traffic,833,Console   Operator,IR/PR,IR,1,MAY,VL,IOB,IOK,2021-05-18
2153,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,PR - Villagers/ Neighborhood at IRON ORE KARNATAKA site at 2021-05-20 15:07,"On 20th May 2021 at around 1507hrs, at Bommenhalli, the Bommenhalli panchayat member Mr. Venkatesh blocked road near Bommenhalli primary school stopped the loaded vehicles due to covid-19 lockdown, the logistics in-charge and traffic team convinced them and clear the issue at about 1527hrs.",2021-05-20,15:07,2021-05-22,15:07,2024-02-21,22:35,5,Q1,2021,Bommenahalli,Medium,Gate-3 Traffic,836,Console   Operator,IR/PR,IR,1,MAY,VL,IOB,IOK,2021-05-20
2292,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,PR - Villagers/ Neighborhood at IRON ORE KARNATAKA site at 2021-07-23 14:10,"On 23rd July 2021 at around hrs, 14:10 hrs, at Beemasamudra villager Mr.Lingaraj Blocked road and  stopped the Loaded vehicles due to Employment & Payment issue. The logistics in-charge Mr Neelaswamy convinced him and cleared the issue at about 16:05hrs. ",2021-07-23,14:10,2021-07-23,14:10,2024-02-22,14:31,7,Q2,2021,Bheemsamundra Bunk,Low,Gate-3 Traffic,975,Console   Operator,IR/PR,IR,1,JUL,VL,IOB,IOK,2021-07-23
2311,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-OTHER,PR-Villagers/Neighbourhood,PR-Villagers/Neighbourhood at IRON ORE KARNATAKA site at 2021-08-06 07:13,"On 06th Aug 2021 at around 07:13hrs, Mr.Srinivas Bommenahalli, digged a trench in mud road near narahari  due to land settlement issue.Attended by  trafic marshal.",2021-08-06,07:13,2021-08-06,07:13,2024-02-22,22:51,8,Q2,2021,Bommenahalli,Low,Gate-3 Traffic,994,Console   Operator,NON-SEC-INC,PR-VILLAGERS,1,AUG,VL,IOB,IOK,2021-08-06
2312,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-OTHER,PR-Villagers/Neighbourhood,PR-Villagers/Neighbourhood at IRON ORE KARNATAKA site at 2021-08-09 08:30,"On 09th Aug 2021 at around 08:30hrs, Mr.Keshav Megalahalli villager, Blocked the road stopped the shift vehicles due to employment demand Security HOD Mr. Santana pandiyan for phone call Convinced him and cleared the issue at about 08:40hrs.",2021-08-09,08:30,2021-08-09,08:30,2024-02-22,22:53,8,Q2,2021,Megalahalli,Low,Gate-3 Traffic,995,Console   Operator,NON-SEC-INC,PR-VILLAGERS,1,AUG,VL,IOB,IOK,2021-08-09
2313,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,PR - Villagers/ Neighborhood at IRON ORE KARNATAKA site at 2021-08-10 13:40,"On 10th Aug 2021 at around 13:40hrs, Mr.Sanju Beemasamudra villager, Blocked the road stopped the shift vehicles due to water not sprinkling on road  Security HOD  Mr. Santana pandiyan Convinced him and cleared the issue at about 15:09hrs.",2021-08-10,13:40,2021-08-10,13:40,2024-02-22,23:01,8,Q2,2021,Bheemsamundra Bunk,Medium,Gate-3 Traffic,996,Console   Operator,IR/PR,IR,1,AUG,VL,IOB,IOK,2021-08-10
2314,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,IR - Worker/ Union/ Transporters at IRON ORE KARNATAKA site at 2021-08-11 07:49,"On 11th Aug 2021 at around 07:49hrs, Mr.Mahalingappa Beemasamudra villager, blocked the road stopped the empty vehicles due to employment demand Logistic in-charge Mr Neelaswamy Convinced him and cleared the issue at about 08:22hrs.",2021-08-11,07:49,2021-08-11,07:49,2024-02-22,23:03,8,Q2,2021,Bheemsamundra Bunk,Medium,Gate-3 Traffic,997,Console   Operator,IR/PR,IR,1,AUG,VL,IOB,IOK,2021-08-11
2315,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-OTHER,PR-Villagers/Neighbourhood,PR-Villagers/Neighbourhood at IRON ORE KARNATAKA site at 2021-08-11 10:18,"On 11th Aug 2021 at around 10:18hrs, Mr.Mahalingappa Beemasamudra villager, blocked the road stopped the Loaded vehicles due to employment demand Logistic in-charge Mr Neelaswamy Convinced him and cleared the issue at about 11:14hrs.",2021-08-11,10:18,2021-08-11,10:18,2024-02-22,23:05,8,Q2,2021,Bheemsamundra Bunk,Low,Gate-3 Traffic,998,Console   Operator,NON-SEC-INC,ANY,1,AUG,VL,IOB,IOK,2021-08-11
2327,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,PR - Villagers/ Neighborhood at IRON ORE KARNATAKA site at 2021-09-01 19:05,"""On 01st September 2021 at around 19:05 Mr. Mylari Malappanahatti villager, Blocked the road, due to Over time transportation Issue, Security team  Convinced him and cleared the issue at about 19:21hrs.















""
",2021-09-01,19:05,2021-09-01,19:05,2024-02-23,04:33,9,Q2,2021,Malappanhatti,Low,Gate-3 Traffic,1010,Console   Operator,IR/PR,IR,1,SEP,VL,IOB,IOK,2021-09-01
2329,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,IR - Worker/ Union/ Transporters at IRON ORE KARNATAKA site at 2021-09-03 10:20,"On 03rd Sept 2021 at around 10:20hrs, Mr. Jayyappa Siddapura villager, Blocked the road stopped the loaded vehicles, due to there is no escort in the transportation. Logistic head Mr. Irshad Convinced him and cleared the issue at about 10:56hrs.
",2021-09-03,10:20,2021-09-03,10:20,2024-02-23,04:36,9,Q2,2021,Siddapura ,Low,Gate-3 Traffic,1012,Console   Operator,IR/PR,IR,1,SEP,VL,IOB,IOK,2021-09-03
2330,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,PR - Villagers/ Neighborhood at IRON ORE KARNATAKA site at 2021-09-04 18:43,"On 04th Sept 2021 at around 18:43hrs, Mr. Ashok Bheemasamudra villager, blocked the road & Digged  the trench  due to Job issue.  Attended by security team 
",2021-09-04,18:43,2021-09-04,18:43,2024-02-23,04:38,9,Q2,2021,Bheemsamundra Bunk,Low,Gate-3 Traffic,1013,Console   Operator,IR/PR,IR,1,SEP,VL,IOB,IOK,2021-09-04
2293,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,PR - Villagers/ Neighborhood at IRON ORE KARNATAKA site at 2021-07-24 22:21,"On 24th July 2021 at around 22:21 hrs. Mr.Ashoka Beemasamudra, digged a trench in mud road due to his payment issue. Issue not yet cleared.Attended by.Logistic in-charge Mr Neelaswamy.",2021-07-24,22:21,2021-07-24,22:21,2024-02-22,14:35,7,Q2,2021,Bheemsamundra Bunk,Low,Gate-3 Traffic,976,Console   Operator,IR/PR,IR,1,JUL,VL,IOB,IOK,2021-07-24
2299,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,PR - Villagers/ Neighborhood at IRON ORE KARNATAKA site at 2021-07-30 09:45,"On 30th July 2021 at around 0945 hrs. at Bommenahalli villagers Mr. Jayanna & Veeranna stopped Canter vehicles due to dust compensation issue.
Traffic ASO Mr. Guruswamy & Mr. manjunath convinced him and cleared the issue at about 1035hrs.",2021-07-30,09:45,2021-07-30,09:45,2024-02-22,14:56,7,Q2,2021,Bommenahalli,Low,Gate-3 Traffic,982,Console   Operator,IR/PR,IR,1,JUL,VL,IOB,IOK,2021-07-30
2300,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,PR - Villagers/ Neighborhood at IRON ORE KARNATAKA site at 2021-07-30 16:45,"On 30th July 2021 at around 1645 hrs. at Bommenahalli Mr. manjunath S/O Dasappa blocked the road due to employment demand.
Traffic ASO Mr. Guruswamy convinced him and cleared the issue at about 1735hrs.",2021-07-30,16:45,2021-07-30,16:45,2024-02-22,14:59,7,Q2,2021,Bommenahalli,Low,Gate-3 Traffic,983,Console   Operator,IR/PR,IR,1,JUL,VL,IOB,IOK,2021-07-30
2308,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-OTHER,PR-Villagers/Neighbourhood,PR-Villagers/Neighbourhood at IRON ORE KARNATAKA site at 2021-08-04 17:10,"On 04th Aug 2021 at around 1710 hrs. Mr.Nagraj Beemasamudra, stopped the empty vehicles due to dust compansation issue. Logistic in charge Mr.Neelaswamy convinced him & cleared the issue,  at 1930 hrs.",2021-08-04,17:10,2021-08-04,17:10,2024-02-22,22:45,8,Q2,2021,Bheemsamundra Bunk,Low,Gate-3 Traffic,991,Console   Operator,NON-SEC-INC,ANY,1,AUG,VL,IOB,IOK,2021-08-04
2320,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-OTHER,PR-Villagers/Neighbourhood,PR-Villagers/Neighbourhood at IRON ORE KARNATAKA site at 2021-08-13 05:55,"On 13th Aug 2021 at around 05:55 hrs. Mr Lingaraj Beemasamudra villager, stopped the empty vehicles in mud road due to his Payment & employment issue Logistic in-charge Mr Neelaswamy Convinced him and cleared the issue at about 08:55hrs.",2021-08-13,05:55,2021-08-13,05:55,2024-02-22,23:17,8,Q2,2021,Bheemsamundra Bunk,Medium,Gate-3 Traffic,1003,Console   Operator,NON-SEC-INC,PR-VILLAGERS,1,AUG,VL,IOB,IOK,2021-08-13
2360,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"Select at IOK site at 03 Feb 2022, 1:45 PM",On 03.02.2022 at around 13:45hrs Mr. Kenchaveerappa  & Mr Venkatesh Bommavvanagathihalli villagers blocked the road and stopped the shift vehicles by demanding employment. Serigere police convinced him and cleared the issue at about 14:15hrs.,2022-02-03,13:45,2022-02-03,13:45,2024-02-23,04:46,2,Q4,2022,Bommavvanagathihalli,Low,Gate-3 Traffic,1043,Security  IOK,IR/PR,IR,1,FEB,VL,IOB,IOK,2022-02-03
2361,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,PR - Villagers/ Neighborhood at IRON ORE KARNATAKA site at 2021-09-05 15:41,"On 05th Sept 2021 at around 15:41hrs, Mr. rajappa Bheemasamudra villager,  Blocked the road stopped the empty vehicle, due to Payment issue . Logistic in charge Mr. Prabhu Convinced him and cleared the issue at about 17:00hrs.
",2021-09-05,15:41,2021-09-05,15:41,2024-02-23,04:47,9,Q2,2021,Bheemsamundra Bunk,Low,Gate-3 Traffic,1044,Console   Operator,IR/PR,IR,1,SEP,VL,IOB,IOK,2021-09-05
2362,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,PR - Villagers/ Neighborhood at IRON ORE KARNATAKA site at 2021-09-05 10:55," On 05th Sept 2021 at around 10:55hrs, Mr. Channabasava Bheemasamudra villager, Blocked the road stopped the empty vehicle, due to Job issue . Logistic in charge Mr. Prabhu Convinced him and cleared the issue at about 11:30hrs.
",2021-09-05,10:55,2021-09-05,10:55,2024-02-23,04:49,9,Q2,2021,Bheemsamundra Bunk,Low,Gate-3 Traffic,1045,Console   Operator,IR/PR,IR,1,SEP,VL,IOB,IOK,2021-09-05
2363,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"Select at IOK site at 08 Feb 2022, 3:10 PM",On 08.02.2022 at around 15:10hrs Mr. Thirumala  & Mr Rajappa Bheemasamudra villager blocked the road and stopped the empty vehicles near bms bunk due to settlement issue.Attended by security team & cleared the issue .,2022-02-08,15:10,2022-02-08,15:10,2024-02-23,04:49,2,Q4,2022,Bheemsamundra,Low,BBH Railway Siding,1046,Security  IOK,IR/PR,IR,1,FEB,VL,IOB,IOK,2022-02-08
2364,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,PR - Villagers/ Neighborhood at IRON ORE KARNATAKA site at 2021-09-06 13:08,"""On 06th Sept 2021 at around 13:08hrs, Mr. Mahalingappa Bheemasamudra villager, Blocked the road stopped the loaded vehicle, due to ID card & Payment issue. Logistic in charge Mr. Prabhu convinced him and cleared the issue at about 13:27hrs.














""
",2021-09-06,13:08,2021-02-23,13:08,2024-02-23,04:50,9,Q2,2021,Bheemsamundra Bunk,Low,Gate-3 Traffic,1047,Console   Operator,IR/PR,IR,1,SEP,VL,IOB,IOK,2021-09-06
2365,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"Select at IOK site at 09 Feb 2022, 3:10 PM",On 09.02.2022 at around 15:10hrs Mr.Thirumala  & Mr Rajappa Bheemasamudra village blocked the road and  stopped the empty vehicles near bms bunk due to settlement issue.Attended by logistic team cleared the isuue at about  05:30 hrs.,2022-02-09,15:10,2022-02-09,15:10,2024-02-23,04:50,2,Q4,2022,Bheemsamundra Bunk,Low,Gate-3 Traffic,1048,Security  IOK,IR/PR,IR,1,FEB,VL,IOB,IOK,2022-02-09
2294,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,PR - Villagers/ Neighborhood at IRON ORE KARNATAKA site at 2021-07-24 11:30,"On 24th July 2021 at around 11:30 hrs. Mr.Ashoka Beemasamudra, digged a trench in mud road due to his payment issue.  Logistic In charge Mr.Neelaswamy convinced him  cleared the issue On 25th July 2021 at 11:47 hrs.",2021-07-24,11:30,2021-07-24,11:30,2024-02-22,14:37,7,Q2,2021,Bheemsamundra Bunk,Low,Gate-3 Traffic,977,Console   Operator,IR/PR,IR,1,JUL,VL,IOB,IOK,2021-07-24
2316,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,PR - Villagers/ Neighborhood at IRON ORE KARNATAKA site at 2021-08-11 12:02,"On 11th Aug 2021 at around 12:02hrs, Mr.Shivanna, Mr.Ningaraj, Mr.Chandrashekar Mr.Shekar  Beemasamudra villagers, Blocked the road ,stopped the Loaded vehicles due to Payment issue Logistic in-charge Mr Neelaswamy Convinced them and cleared the issue at about 13:35hrs.",2021-08-11,12:02,2021-08-11,12:02,2024-02-22,23:07,8,Q2,2021,Bheemsamundra Bunk,Low,Gate-3 Traffic,999,Console   Operator,IR/PR,IR,1,AUG,VL,IOB,IOK,2021-08-11
2317,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-OPERATIONAL,Any Other,Any Other at IRON ORE KARNATAKA site at 2021-08-12 14:23,"On 12th Aug 2021 at around 14:23hrs, Mr.Lingaraj s/o dyamanna Beemasamudra villager, blocked the road due to Payment issue Mr dada peer Convinced him and cleared the issue at about 16:21hrs.
",2021-08-12,14:23,2021-08-12,14:23,2024-02-22,23:10,8,Q2,2021,Bheemsamundra Bunk,Medium,Gate-3 Traffic,1000,Console   Operator,NON-SEC-INC-ORP,OTHER,1,AUG,VL,IOB,IOK,2021-08-12
2318,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,PR - Villagers/ Neighborhood at IRON ORE KARNATAKA site at 2021-08-13 05:30,"On 13th Aug 2021 at around 05:30  hrs. Mr Siddesh  Beemasamudra villager, blocked the road stopped the empty vehicles, digged a trench in mud road due to his settlement issue Logistic in-charge Mr Neelaswamy Convinced him and cleared the issue at about 08:55hrs.",2021-08-13,05:30,2021-08-13,05:30,2024-02-22,23:11,8,Q2,2021,Bheemsamundra Bunk,Low,Gate-3 Traffic,1001,Console   Operator,IR/PR,IR,1,AUG,VL,IOB,IOK,2021-08-13
